No errors
No warnings
102 ms
data source=metars
4909 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KLAR 272153Z AUTO 01006KT 10SM CLR M09/M14 A3008 RMK AO2 SLP277 T10891144,KLAR,2025-01-27T21:53:00Z,41.3165,-105.673,-8.9,-14.4,10,6,,10+,30.08,1027.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2217
KLAN 272153Z COR 23023G35KT 7SM CLR 02/M11 A2960 RMK AO2 PK WND 23036/2115 SLP034 T00171111,KLAN,2025-01-27T21:53:00Z,42.7761,-84.5997,1.7,-11.1,230,23,35,7,29.60,1003.4,TRUE,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,261
KLAA 272153Z AUTO 23008KT 10SM CLR 08/M04 A3003 RMK AO2 SLP181 T00781044 $,KLAA,2025-01-27T21:53:00Z,38.0718,-102.687,7.8,-4.4,230,8,,10+,30.03,1018.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1129
KJLN 272153Z 23014KT 10SM CLR 07/M09 A3014 RMK AO2 SLP214 T00721089,KJLN,2025-01-27T21:53:00Z,37.1522,-94.4952,7.2,-8.9,230,14,,10+,30.14,1021.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,297
KJKL 272153Z AUTO VRB06KT 10SM CLR 07/M11 A2998 RMK AO2 SLP157 T00721111,KJKL,2025-01-27T21:53:00Z,37.5913,-83.3137,7.2,-11.1,VRB,6,,10+,29.98,1015.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,414
KJER 272153Z AUTO 32003KT 10SM CLR 00/M14 A3026 RMK AO2 SLP286 T00001144,KJER,2025-01-27T21:53:00Z,42.7274,-114.455,0,-14.4,320,3,,10+,30.26,1028.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1226
KJEF 272153Z 27013G23KT 10SM CLR 08/M07 A3005 RMK AO2 PK WND 24027/2123 SLP171 T00831072,KJEF,2025-01-27T21:53:00Z,38.5945,-92.1567,8.3,-7.2,270,13,23,10+,30.05,1017.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,167
KJBR 272153Z AUTO 21008KT 10SM CLR 08/M06 A3015 RMK AO2 SLP212 T00781061 $,KJBR,2025-01-27T21:53:00Z,35.8357,-90.6442,7.8,-6.1,210,8,,10+,30.15,1021.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,79
KIXD 272153Z 22017G24KT 10SM CLR 07/M05 A3006 RMK AO2 PK WND 23027/2137 SLP186 T00721050,KIXD,2025-01-27T21:53:00Z,38.8221,-94.8902,7.2,-5,220,17,24,10+,30.06,1018.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,322
KIWI 272153Z AUTO 21014G23KT 10SM CLR 02/M08 A2956 RMK AO2 SLP012 T00221078,KIWI,2025-01-27T21:53:00Z,43.9639,-69.7114,2.2,-7.8,210,14,23,10+,29.56,1001.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,16
KITR 272153Z AUTO 29005KT 10SM CLR 13/M18 A3002 RMK AO2 SLP174 T01281178,KITR,2025-01-27T21:53:00Z,39.2415,-102.282,12.8,-17.8,290,5,,10+,30.02,1017.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1285
KIPL 272153Z AUTO VRB04KT 10SM SCT065 BKN090 17/02 A3003 RMK AO2 SLP169 T01670017,KIPL,2025-01-27T21:53:00Z,32.8346,-115.577,16.7,1.7,VRB,4,,10+,30.03,1016.9,,TRUE,TRUE,,,,,,,SCT,6500,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,-16
KINK 272153Z AUTO 14007KT 10SM OVC027 08/M03 A3013 RMK AO2 SLP201 T00781028,KINK,2025-01-27T21:53:00Z,31.7801,-103.202,7.8,-2.8,140,7,,10+,30.13,1020.1,,TRUE,TRUE,,,,,,,OVC,2700,,,,,,,MVFR,,,,,,,,,,,,METAR,857
KIML 272153Z AUTO 31012G20KT 10SM CLR 12/M12 A2999 RMK AO2 SLP177 T01171117 TSNO,KIML,2025-01-27T21:53:00Z,40.5106,-101.624,11.7,-11.7,310,12,20,10+,29.99,1017.7,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,997
KIDA 272153Z 33003KT 10SM CLR M08/M14 A3024 RMK AO2 SLP322 T10781139,KIDA,2025-01-27T21:53:00Z,43.5204,-112.068,-7.8,-13.9,330,3,,10+,30.24,1032.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1444
KICT 272153Z 22013KT 10SM CLR 09/M05 A3010 RMK AO2 SLP203 T00891050,KICT,2025-01-27T21:53:00Z,37.6475,-97.43,8.9,-5,220,13,,10+,30.10,1020.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,428
KICR 272153Z AUTO 31014G21KT 10SM CLR 08/M04 A2989 RMK AO2 PK WND 30027/2056 SLP141 T00781044,KICR,2025-01-27T21:53:00Z,43.391,-99.8462,7.8,-4.4,310,14,21,10+,29.89,1014.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,618
KIAH 272153Z 02009KT 10SM BKN012 OVC034 13/10 A3016 RMK AO2 SLP213 T01330100 $,KIAH,2025-01-27T21:53:00Z,29.9844,-95.3607,13.3,10,20,9,,10+,30.16,1021.3,,,TRUE,TRUE,,,,,,BKN,1200,OVC,3400,,,,,MVFR,,,,,,,,,,,,METAR,27
KIAG 272153Z 23028G40KT 10SM BLSN CLR 00/M11 A2954 RMK AO2 PK WND 23053/2107 SLP019 T00001106,KIAG,2025-01-27T21:53:00Z,43.1083,-78.9382,0,-10.6,230,28,40,10+,29.54,1001.9,,,TRUE,,,,,,BLSN,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,179
KHZY 272153Z AUTO 21014G25KT 10SM CLR 00/M13 A2969 RMK AO2 PK WND 20030/2111 SLP065 T00001133,KHZY,2025-01-27T21:53:00Z,41.7794,-80.6968,0,-13.3,210,14,25,10+,29.69,1006.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,279
KHYR 272153Z AUTO VRB04KT 10SM OVC038 01/M08 A2956 RMK AO2 SLP028 T00061078,KHYR,2025-01-27T21:53:00Z,46.0303,-91.4426,0.6,-7.8,VRB,4,,10+,29.56,1002.8,,TRUE,TRUE,,,,,,,OVC,3800,,,,,,,VFR,,,,,,,,,,,,METAR,369
KHWO 272153Z 10009KT 10SM SCT055 23/14 A3010 RMK AO2 SLP193 T02330144,KHWO,2025-01-27T21:53:00Z,25.9996,-80.2412,23.3,14.4,100,9,,10+,30.10,1019.3,,,TRUE,,,,,,,SCT,5500,,,,,,,VFR,,,,,,,,,,,,METAR,2
KHVR 272153Z AUTO 22020KT 10SM CLR 02/M04 A3006 RMK AO2 PK WND 22026/2112 SLP203 T00221044,KHVR,2025-01-27T21:53:00Z,48.5425,-109.764,2.2,-4.4,220,20,,10+,30.06,1020.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,789
KHVN 272153Z 23008G15KT 10SM CLR 03/M06 A2978 RMK AO2 SLP083 T00331056,KHVN,2025-01-27T21:53:00Z,41.259,-72.8891,3.3,-5.6,230,8,15,10+,29.78,1008.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4
KHUL 272153Z AUTO 20011G24KT 10SM BKN090 BKN110 M02/M12 A2935 RMK AO2 PK WND 20032/2107 SLP947 T10171122,KHUL,2025-01-27T21:53:00Z,46.1185,-67.7929,-1.7,-12.2,200,11,24,10+,29.35,994.7,,TRUE,TRUE,,,,,,,BKN,9000,BKN,11000,,,,,VFR,,,,,,,,,,,,METAR,148
KHUF 272153Z 22012KT 10SM CLR 03/M07 A2997 RMK AO2 SLP156 T00331067,KHUF,2025-01-27T21:53:00Z,39.4429,-87.3221,3.3,-6.7,220,12,,10+,29.97,1015.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,174
KHSV 272153Z 30007KT 10SM FEW029 FEW035 10/03 A3011 RMK AO2 SLP194 T01000033,KHSV,2025-01-27T21:53:00Z,34.6441,-86.7861,10,3.3,300,7,,10+,30.11,1019.4,,,TRUE,,,,,,,FEW,2900,FEW,3500,,,,,VFR,,,,,,,,,,,,METAR,190
KHSI 272153Z AUTO 27017G24KT 10SM CLR 13/M12 A2992 RMK AO2 PK WND 26026/2059 SLP146 T01281122,KHSI,2025-01-27T21:53:00Z,40.6002,-98.4264,12.8,-12.2,270,17,24,10+,29.92,1014.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,592
KHRO 272153Z AUTO 26009KT 10SM CLR 10/M09 A3012 RMK AO2 SLP207 T01001094,KHRO,2025-01-27T21:53:00Z,36.2673,-93.1566,10,-9.4,260,9,,10+,30.12,1020.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,417
KHRI 272153Z AUTO VRB04KT 10SM CLR 05/M05 A3045 RMK AO2 SLP317 T00501050,KHRI,2025-01-27T21:53:00Z,45.8259,-119.261,5,-5,VRB,4,,10+,30.45,1031.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,194
KHQM 272153Z AUTO 12010KT 10SM CLR 08/02 A3030 RMK AO2 SLP264 T00830017,KHQM,2025-01-27T21:53:00Z,46.9729,-123.931,8.3,1.7,120,10,,10+,30.30,1026.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4
KHOU 272153Z 02006KT 10SM SCT014 BKN028 OVC036 16/11 A3015 RMK AO2 SLP214 T01560106,KHOU,2025-01-27T21:53:00Z,29.6458,-95.2821,15.6,10.6,20,6,,10+,30.15,1021.4,,,TRUE,,,,,,,SCT,1400,BKN,2800,OVC,3600,,,MVFR,,,,,,,,,,,,METAR,13
KHOT 272153Z AUTO 00000KT 10SM CLR 12/M01 A3017 RMK AO2 SLP217 T01221011,KHOT,2025-01-27T21:53:00Z,34.4755,-93.1041,12.2,-1.1,0,0,,10+,30.17,1021.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,153
KHLN 272153Z AUTO 00000KT 10SM CLR M07/M15 A3026 RMK AO2 SLP335 T10721150,KHLN,2025-01-27T21:53:00Z,46.6045,-111.989,-7.2,-15,0,0,,10+,30.26,1033.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1178
KHLC 272153Z AUTO 26009KT CLR 14/M05 A2999 RMK AO2 SLP167 T01441050 $,KHLC,2025-01-27T21:53:00Z,39.3741,-99.8299,14.4,-5,260,9,,,29.99,1016.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,667
KHKY 272153Z VRB04KT 10SM BKN045 OVC055 09/M01 A2994 RMK AO2 SLP132 T00941006,KHKY,2025-01-27T21:53:00Z,35.742,-81.3822,9.4,-0.6,VRB,4,,10+,29.94,1013.2,,,TRUE,,,,,,,BKN,4500,OVC,5500,,,,,VFR,,,,,,,,,,,,METAR,357
KHKS 272153Z 01003KT 10SM OVC007 08/06 A3019 RMK AO2 SLP218 T00830061,KHKS,2025-01-27T21:53:00Z,32.3376,-90.2214,8.3,6.1,10,3,,10+,30.19,1021.8,,,TRUE,,,,,,,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,103
KHKA 272153Z AUTO 24007KT 10SM CLR 07/M08 A3014 RMK AO2 SLP207 T00721078,KHKA,2025-01-27T21:53:00Z,35.9378,-89.8332,7.2,-7.8,240,7,,10+,30.14,1020.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,78
KHJO 272153Z AUTO 00000KT 10SM CLR 13/01 A3017 RMK AO2 SLP218 T01280011,KHJO,2025-01-27T21:53:00Z,36.3114,-119.623,12.8,1.1,0,0,,10+,30.17,1021.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,73
KHIO 272153Z 00000KT 10SM CLR 10/M06 A3029 RMK AO2 SLP259 T01001056,KHIO,2025-01-27T21:53:00Z,45.5476,-122.956,10,-5.6,0,0,,10+,30.29,1025.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,62
KHIB 272153Z AUTO 31022G33KT 8SM BKN050 M01/M12 A2958 RMK AO2 PK WND 31033/2144 SLP037 T10111122,KHIB,2025-01-27T21:53:00Z,47.3804,-92.8325,-1.1,-12.2,310,22,33,8,29.58,1003.7,,TRUE,TRUE,,,,,,,BKN,5000,,,,,,,VFR,,,,,,,,,,,,METAR,409
KHHR 272153Z 25008KT 10SM SCT034 14/06 A3008 RMK AO2 SLP187 T01440056,KHHR,2025-01-27T21:53:00Z,33.9235,-118.333,14.4,5.6,250,8,,10+,30.08,1018.7,,,TRUE,,,,,,,SCT,3400,,,,,,,VFR,,,,,,,,,,,,METAR,21
KHGR 272153Z 25005KT 10SM CLR 07/M13 A2983 RMK AO2 SLP117 T00721128,KHGR,2025-01-27T21:53:00Z,39.7062,-77.7304,7.2,-12.8,250,5,,10+,29.83,1011.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,206
KHFD 272153Z 18010G21KT 10SM CLR 03/M09 A2973 RMK AO2 SLP066 T00281094,KHFD,2025-01-27T21:53:00Z,41.7352,-72.6512,2.8,-9.4,180,10,21,10+,29.73,1006.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3
KHEI 272153Z AUTO 31017G26KT CLR 02/M03 A2994 RMK AO2 PK WND 30027/2115 SLP169 T00221033,KHEI,2025-01-27T21:53:00Z,46.0108,-102.652,2.2,-3.3,310,17,26,,29.94,1016.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,824
KHBR 272153Z AUTO 21007KT 180V240 10SM CLR 10/M09 A3016 RMK AO2 SLP224 T01001089,KHBR,2025-01-27T21:53:00Z,34.9891,-99.0528,10,-8.9,210,7,,10+,30.16,1022.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,475
KHBG 272153Z AUTO 31008KT 10SM OVC011 13/09 A3014 RMK AO2 SLP206 T01280094,KHBG,2025-01-27T21:53:00Z,31.2648,-89.2561,12.8,9.4,310,8,,10+,30.14,1020.6,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,45
KHAO 272153Z AUTO 24009KT 10SM CLR 03/M12 A2996 RMK AO2 SLP155 T00281122,KHAO,2025-01-27T21:53:00Z,39.3612,-84.5206,2.8,-12.2,240,9,,10+,29.96,1015.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,185
KGVL 272153Z AUTO 27010G18KT 4SM BR OVC004 08/07 A3002 RMK AO2 SLP166 T00830072,KGVL,2025-01-27T21:53:00Z,34.2721,-83.8305,8.3,7.2,270,10,18,4,30.02,1016.6,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,387
KGUY 272153Z AUTO 23012G19KT 10SM CLR 13/M07 A3003 RMK AO2 SLP172 T01331072 $,KGUY,2025-01-27T21:53:00Z,36.6819,-101.505,13.3,-7.2,230,12,19,10+,30.03,1017.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,950
KGUP 272153Z AUTO 24012KT 10SM CLR 11/M15 A2994 RMK AO2 SLP148 T01061150,KGUP,2025-01-27T21:53:00Z,35.5086,-108.793,10.6,-15,240,12,,10+,29.94,1014.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1972
KGTF 272153Z 22017KT 10SM CLR 02/M07 A3011 RMK AO2 SLP238 T00171067 $,KGTF,2025-01-27T21:53:00Z,47.4733,-111.383,1.7,-6.7,220,17,,10+,30.11,1023.8,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1117
KGSH 272153Z AUTO 24019G38KT 10SM CLR 04/M08 A2973 RMK AO2 PK WND 23038/2149 SLP077 T00391083,KGSH,2025-01-27T21:53:00Z,41.5265,-85.7872,3.9,-8.3,240,19,38,10+,29.73,1007.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,252
KGRR 272153Z 24022G32KT 10SM BKN100 BKN140 OVC250 01/M08 A2960 RMK AO2 PK WND 24033/2132 SLP034 T00111078,KGRR,2025-01-27T21:53:00Z,42.8821,-85.523,1.1,-7.8,240,22,32,10+,29.60,1003.4,,,TRUE,,,,,,,BKN,10000,BKN,14000,OVC,25000,,,VFR,,,,,,,,,,,,METAR,239
KGRI 272153Z 27015KT 10SM CLR 12/M12 A2992 RMK AO2 SLP149 T01221122,KGRI,2025-01-27T21:53:00Z,40.9615,-98.313,12.2,-12.2,270,15,,10+,29.92,1014.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,562
KGRB 272153Z 26021G32KT 10SM OVC033 03/M04 A2949 RMK AO2 PK WND 25037/2138 SLP995 T00331044,KGRB,2025-01-27T21:53:00Z,44.4796,-88.137,3.3,-4.4,260,21,32,10+,29.49,999.5,,,TRUE,,,,,,,OVC,3300,,,,,,,VFR,,,,,,,,,,,,METAR,209
KGPT 272153Z AUTO 33010KT 10SM OVC017 18/14 A3010 RMK AO2 SLP191 T01780144,KGPT,2025-01-27T21:53:00Z,30.4121,-89.0809,17.8,14.4,330,10,,10+,30.10,1019.1,,TRUE,TRUE,,,,,,,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,5
KGOK 272153Z AUTO 23005KT 10SM CLR 09/M08 A3016 RMK AO2 SLP223 T00941083,KGOK,2025-01-27T21:53:00Z,35.8517,-97.4142,9.4,-8.3,230,5,,10+,30.16,1022.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,326
KGNV 272153Z 22010KT 10SM SCT043 20/11 A3013 RMK AO2 SLP201 T02000111,KGNV,2025-01-27T21:53:00Z,29.6917,-82.276,20,11.1,220,10,,10+,30.13,1020.1,,,TRUE,,,,,,,SCT,4300,,,,,,,VFR,,,,,,,,,,,,METAR,41
KGMU 272153Z 25010KT 10SM OVC010 10/08 A2998 RMK AO2 CIG 009V013 SLP152 T01000078,KGMU,2025-01-27T21:53:00Z,34.8487,-82.3501,10,7.8,250,10,,10+,29.98,1015.2,,,TRUE,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,309
KGLH 272153Z 01004KT 10SM CLR 11/01 A3018 RMK AO2 SLP228 T01060011 $,KGLH,2025-01-27T21:53:00Z,33.4772,-90.9847,10.6,1.1,10,4,,10+,30.18,1022.8,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,40
KGLD 272153Z AUTO 31007KT 10SM CLR 14/M12 A3000 RMK AO2 SLP169 T01441117,KGLD,2025-01-27T21:53:00Z,39.3673,-101.693,14.4,-11.7,310,7,,10+,30.00,1016.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1111
KGKY 272153Z 33004KT 10SM CLR 11/M05 A3020 RMK AO2 SLP226 T01111050,KGKY,2025-01-27T21:53:00Z,32.6583,-97.0951,11.1,-5,330,4,,10+,30.20,1022.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,189
KGKJ 272153Z AUTO 21010G20KT 10SM CLR M02/M07 A2970 RMK AO2 PK WND 21039/2140 SLP077 T10171067 $,KGKJ,2025-01-27T21:53:00Z,41.6258,-80.2123,-1.7,-6.7,210,10,20,10+,29.70,1007.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,428
KGJT 272153Z 21004KT 10SM CLR 10/M13 A3001 RMK AO2 SLP162 T01001128,KGJT,2025-01-27T21:53:00Z,39.1344,-108.541,10,-12.8,210,4,,10+,30.01,1016.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1475
KGIF 272153Z AUTO 07004KT 10SM CLR 23/10 A3012 RMK AO2 SLP198 T02280100 $,KGIF,2025-01-27T21:53:00Z,28.0614,-81.7568,22.8,10,70,4,,10+,30.12,1019.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,44
KGGW 272153Z AUTO 29012KT 10SM CLR 06/M04 A2997 RMK AO2 SLP177 T00561039,KGGW,2025-01-27T21:53:00Z,48.2142,-106.621,5.6,-3.9,290,12,,10+,29.97,1017.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,698
KGGG 272153Z 32005KT 10SM CLR 12/06 A3019 RMK AO2 SLP223 T01220056,KGGG,2025-01-27T21:53:00Z,32.3909,-94.714,12.2,5.6,320,5,,10+,30.19,1022.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,107
KGFL 272153Z AUTO 21013G21KT 10SM CLR 03/M11 A2956 RMK AO2 PK WND 21026/2138 SLP017 T00281111,KGFL,2025-01-27T21:53:00Z,43.3385,-73.6102,2.8,-11.1,210,13,21,10+,29.56,1001.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,99
KGFK 272153Z 31011KT 10SM SCT042 SCT250 03/M03 A2979 RMK AO2 SLP098 T00281033,KGFK,2025-01-27T21:53:00Z,47.9428,-97.1829,2.8,-3.3,310,11,,10+,29.79,1009.8,,,TRUE,,,,,,,SCT,4200,SCT,25000,,,,,VFR,,,,,,,,,,,,METAR,256
KGEZ 272153Z AUTO 23014KT 10SM CLR 03/M08 A2993 RMK AO2 SLP145 T00281083,KGEZ,2025-01-27T21:53:00Z,39.5854,-85.7998,2.8,-8.3,230,14,,10+,29.93,1014.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,245
KGEY 272153Z AUTO 02003KT 10SM CLR M02/M13 A3014 RMK AO2 SLP267 T10171133,KGEY,2025-01-27T21:53:00Z,44.5173,-108.075,-1.7,-13.3,20,3,,10+,30.14,1026.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1191
KGEG 272153Z 07005KT 10SM CLR 00/M08 A3037 RMK AO2 SLP312 T00001078,KGEG,2025-01-27T21:53:00Z,47.6217,-117.528,0,-7.8,70,5,,10+,30.37,1031.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,718
KGCC 272153Z AUTO 30010KT 10SM CLR 02/M07 A3004 RMK AO2 SLP202 T00221072,KGCC,2025-01-27T21:53:00Z,44.3398,-105.542,2.2,-7.2,300,10,,10+,30.04,1020.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1328
KGAG 272153Z AUTO 22009G19KT 10SM CLR 11/M07 A3010 RMK AO2 SLP207 T01111067,KGAG,2025-01-27T21:53:00Z,36.2966,-99.7686,11.1,-6.7,220,9,19,10+,30.10,1020.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,670
KFYV 272153Z 26008KT 10SM CLR 10/M08 A3015 RMK AO2 SLP216 T01001083,KFYV,2025-01-27T21:53:00Z,36.0103,-94.1624,10,-8.3,260,8,,10+,30.15,1021.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,377
KFXE 272153Z 08009KT 10SM CLR 23/15 A3009 RMK AO2 SLP193 T02280150,KFXE,2025-01-27T21:53:00Z,26.199,-80.1776,22.8,15,80,9,,10+,30.09,1019.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3
KFWN 272153Z AUTO 22009G18KT 10SM CLR 02/M12 A2976 RMK AO2 SLP082 T00171122,KFWN,2025-01-27T21:53:00Z,41.1993,-74.6259,1.7,-12.2,220,9,18,10+,29.76,1008.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,129
KFUL 272153Z VRB03KT 10SM FEW044 15/M02 A3007 RMK AO2 SLP182 T01501022,KFUL,2025-01-27T21:53:00Z,33.8715,-117.986,15,-2.2,VRB,3,,10+,30.07,1018.2,,,TRUE,,,,,,,FEW,4400,,,,,,,VFR,,,,,,,,,,,,METAR,23
KFTY 272153Z 26006KT 7SM BKN008 BKN014 OVC020 10/09 A3005 RMK AO2 CIG 007V012 SLP175 T01000089,KFTY,2025-01-27T21:53:00Z,33.7776,-84.5247,10,8.9,260,6,,7,30.05,1017.5,,,TRUE,,,,,,,BKN,800,BKN,1400,OVC,2000,,,IFR,,,,,,,,,,,,METAR,245
KFTW 272153Z 36004KT 10SM CLR 12/M06 A3018 RMK AO2 SLP222 T01171056,KFTW,2025-01-27T21:53:00Z,32.8248,-97.364,11.7,-5.6,360,4,,10+,30.18,1022.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,213
KFST 272153Z AUTO 07006KT 10SM CLR 08/01 A3014 RMK AO2 SLP193 T00830006,KFST,2025-01-27T21:53:00Z,30.9119,-102.917,8.3,0.6,70,6,,10+,30.14,1019.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,917
KFSM 272153Z 24004KT 10SM CLR 11/M08 A3019 RMK AO2 SLP224 T01111078,KFSM,2025-01-27T21:53:00Z,35.3335,-94.3653,11.1,-7.8,240,4,,10+,30.19,1022.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,136
KFRG 272153Z AUTO 24013KT 10SM CLR 03/M12 A2981 RMK AO2 SLP094 T00331122,KFRG,2025-01-27T21:53:00Z,40.7344,-73.4164,3.3,-12.2,240,13,,10+,29.81,1009.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,23
KFPR 272153Z 12006KT 10SM CLR 20/13 A3010 RMK AO2 SLP193 T02000128,KFPR,2025-01-27T21:53:00Z,27.4981,-80.3763,20,12.8,120,6,,10+,30.10,1019.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,7
